t_ms,mode,phase,elapsed_s,target_c,measured_c,sensor_valid,error_c,p_term,i_term,d_term,pid_raw_pct,hard_cutoff,requested_heater_pct,applied_heater_pct,target_fan_pct,real_fan_pct,kp,ki,kd
156186,MANUAL,IDLE,0,188.0,39.2,1,148.81,223.21,82.34,-14.23,291.32,0,100,80,100,100,1.5000,0.0340,5.3000
157186,MANUAL,IDLE,0,188.0,41.9,1,146.10,219.14,87.31,-14.38,292.07,0,100,80,100,100,1.5000,0.0340,5.3000
158186,MANUAL,IDLE,0,188.0,44.9,1,143.10,214.65,92.17,-15.87,290.95,0,100,80,100,100,1.5000,0.0340,5.3000
159186,MANUAL,IDLE,0,188.0,47.9,1,140.10,210.16,96.94,-15.88,291.21,0,100,80,100,100,1.5000,0.0340,5.3000
160186,MANUAL,IDLE,0,188.0,51.1,1,136.93,205.40,100.00,-16.80,288.60,0,100,80,100,100,1.5000,0.0340,5.3000
161186,MANUAL,IDLE,0,188.0,54.3,1,133.73,200.59,100.00,-16.99,283.60,0,100,80,100,100,1.5000,0.0340,5.3000
162186,MANUAL,IDLE,0,188.0,57.5,1,130.52,195.78,100.00,-17.01,278.77,0,100,80,100,100,1.5000,0.0340,5.3000
163186,MANUAL,IDLE,0,188.0,60.9,1,127.09,190.63,100.00,-18.18,272.45,0,100,80,100,100,1.5000,0.0340,5.3000
164186,MANUAL,IDLE,0,188.0,64.2,1,123.82,185.72,100.00,-17.35,268.38,0,100,80,100,100,1.5000,0.0340,5.3000
165186,MANUAL,IDLE,0,188.0,67.5,1,120.52,180.78,100.00,-17.46,263.32,0,100,80,100,100,1.5000,0.0340,5.3000
166186,MANUAL,IDLE,0,188.0,70.8,1,117.17,175.75,100.00,-17.77,257.98,0,100,80,100,100,1.5000,0.0340,5.3000
167186,MANUAL,IDLE,0,188.0,74.2,1,113.75,170.63,100.00,-18.11,252.51,0,100,80,100,100,1.5000,0.0340,5.3000
168186,MANUAL,IDLE,0,188.0,77.6,1,110.36,165.54,100.00,-17.97,247.57,0,100,80,100,100,1.5000,0.0340,5.3000
169186,MANUAL,IDLE,0,188.0,80.8,1,107.19,160.78,100.00,-16.82,243.96,0,100,80,100,100,1.5000,0.0340,5.3000
170186,MANUAL,IDLE,0,188.0,83.9,1,104.12,156.18,100.00,-16.25,239.93,0,100,80,100,100,1.5000,0.0340,5.3000
171186,MANUAL,IDLE,0,188.0,87.0,1,100.96,151.44,100.00,-16.76,234.68,0,100,80,100,100,1.5000,0.0340,5.3000
172186,MANUAL,IDLE,0,188.0,90.0,1,97.98,146.96,100.00,-15.80,231.16,0,100,80,100,100,1.5000,0.0340,5.3000
173186,MANUAL,IDLE,0,188.0,92.7,1,95.27,142.90,100.00,-14.36,228.55,0,100,80,100,100,1.5000,0.0340,5.3000
174186,MANUAL,IDLE,0,188.0,95.4,1,92.59,138.88,100.00,-14.20,224.68,0,100,80,100,100,1.5000,0.0340,5.3000
175186,MANUAL,IDLE,0,188.0,98.1,1,89.88,134.82,100.00,-14.37,220.45,0,100,80,100,100,1.5000,0.0340,5.3000
176186,MANUAL,IDLE,0,188.0,100.8,1,87.23,130.84,100.00,-14.04,216.80,0,100,80,100,100,1.5000,0.0340,5.3000
177186,MANUAL,IDLE,0,188.0,103.4,1,84.57,126.85,100.00,-14.11,212.74,0,100,80,100,100,1.5000,0.0340,5.3000
178186,MANUAL,IDLE,0,188.0,105.9,1,82.10,123.15,100.00,-13.07,210.08,0,100,80,100,100,1.5000,0.0340,5.3000
179186,MANUAL,IDLE,0,188.0,108.2,1,79.76,119.64,100.00,-12.40,207.23,0,100,80,100,100,1.5000,0.0340,5.3000
180186,MANUAL,IDLE,0,188.0,110.5,1,77.46,116.19,100.00,-12.19,203.99,0,100,80,100,100,1.5000,0.0340,5.3000
181186,MANUAL,IDLE,0,188.0,112.5,1,75.49,113.24,100.00,-10.42,202.82,0,100,80,100,100,1.5000,0.0340,5.3000
182186,MANUAL,IDLE,0,188.0,114.8,1,73.25,109.87,100.00,-11.91,197.96,0,100,80,100,100,1.5000,0.0340,5.3000
183186,MANUAL,IDLE,0,188.0,117.0,1,71.04,106.57,100.00,-11.67,194.90,0,100,80,100,100,1.5000,0.0340,5.3000
184186,MANUAL,IDLE,0,188.0,119.0,1,68.96,103.44,100.00,-11.03,192.41,0,100,80,100,100,1.5000,0.0340,5.3000
185186,MANUAL,IDLE,0,188.0,121.0,1,66.98,100.47,100.00,-10.51,189.96,0,100,80,100,100,1.5000,0.0340,5.3000
186186,MANUAL,IDLE,0,188.0,123.0,1,65.04,97.55,100.00,-10.30,187.25,0,100,80,100,100,1.5000,0.0340,5.3000
187186,MANUAL,IDLE,0,188.0,124.8,1,63.22,94.83,100.00,-9.60,185.23,0,100,80,100,100,1.5000,0.0340,5.3000
188186,MANUAL,IDLE,0,188.0,126.5,1,61.45,92.18,100.00,-9.38,182.80,0,100,80,100,100,1.5000,0.0340,5.3000
189186,MANUAL,IDLE,0,188.0,128.4,1,59.65,89.47,100.00,-9.58,179.89,0,100,80,100,100,1.5000,0.0340,5.3000
190186,MANUAL,IDLE,0,188.0,129.7,1,58.35,87.52,100.00,-6.88,180.64,0,100,80,100,100,1.5000,0.0340,5.3000
191186,MANUAL,IDLE,0,188.0,131.2,1,56.82,85.23,100.00,-8.09,177.14,0,100,80,100,100,1.5000,0.0340,5.3000
192186,MANUAL,IDLE,0,188.0,132.7,1,55.27,82.91,100.00,-8.20,174.71,0,100,80,100,100,1.5000,0.0340,5.3000
193186,MANUAL,IDLE,0,188.0,134.2,1,53.76,80.65,100.00,-8.01,172.64,0,100,80,100,100,1.5000,0.0340,5.3000
194186,MANUAL,IDLE,0,188.0,135.6,1,52.40,78.60,100.00,-7.24,171.36,0,100,80,100,100,1.5000,0.0340,5.3000
195186,MANUAL,IDLE,0,188.0,137.0,1,51.01,76.51,100.00,-7.38,169.13,0,100,80,100,100,1.5000,0.0340,5.3000
196186,MANUAL,IDLE,0,188.0,138.3,1,49.72,74.58,100.00,-6.80,167.78,0,100,80,100,100,1.5000,0.0340,5.3000
197186,MANUAL,IDLE,0,188.0,139.5,1,48.50,72.75,100.00,-6.48,166.27,0,100,80,100,100,1.5000,0.0340,5.3000
198186,MANUAL,IDLE,0,188.0,140.5,1,47.50,71.25,100.00,-5.30,165.95,0,100,80,100,100,1.5000,0.0340,5.3000
199186,MANUAL,IDLE,0,188.0,141.6,1,46.36,69.54,100.00,-6.04,163.49,0,100,80,100,100,1.5000,0.0340,5.3000
200186,MANUAL,IDLE,0,188.0,142.7,1,45.26,67.90,100.00,-5.80,162.10,0,100,80,100,100,1.5000,0.0340,5.3000
201186,MANUAL,IDLE,0,188.0,143.8,1,44.18,66.27,100.00,-5.75,160.52,0,100,80,100,100,1.5000,0.0340,5.3000
202186,MANUAL,IDLE,0,188.0,144.7,1,43.34,65.00,100.00,-4.48,160.53,0,100,80,100,100,1.5000,0.0340,5.3000
203186,MANUAL,IDLE,0,188.0,145.7,1,42.35,63.52,100.00,-5.25,158.27,0,100,80,100,100,1.5000,0.0340,5.3000
204186,MANUAL,IDLE,0,188.0,146.5,1,41.54,62.31,100.00,-4.28,158.03,0,100,80,100,100,1.5000,0.0340,5.3000
205186,MANUAL,IDLE,0,188.0,147.3,1,40.69,61.04,100.00,-4.48,156.56,0,100,80,100,100,1.5000,0.0340,5.3000
206186,MANUAL,IDLE,0,188.0,148.1,1,39.89,59.83,100.00,-4.26,155.58,0,100,80,100,100,1.5000,0.0340,5.3000
207186,MANUAL,IDLE,0,188.0,149.0,1,39.00,58.50,100.00,-4.71,153.79,0,100,80,100,100,1.5000,0.0340,5.3000
208186,MANUAL,IDLE,0,188.0,150.0,1,38.02,57.02,100.00,-5.22,151.81,0,100,80,100,100,1.5000,0.0340,5.3000
209186,MANUAL,IDLE,0,188.0,150.8,1,37.17,55.75,100.00,-4.51,151.24,0,100,80,100,100,1.5000,0.0340,5.3000
210186,MANUAL,IDLE,0,188.0,151.7,1,36.30,54.44,100.00,-4.61,149.84,0,100,80,100,100,1.5000,0.0340,5.3000
211186,MANUAL,IDLE,0,188.0,152.4,1,35.62,53.43,100.00,-3.58,149.84,0,100,80,100,100,1.5000,0.0340,5.3000
212186,MANUAL,IDLE,0,188.0,152.9,1,35.07,52.60,100.00,-2.93,149.67,0,100,80,100,100,1.5000,0.0340,5.3000
213186,MANUAL,IDLE,0,188.0,153.6,1,34.37,51.55,100.00,-3.72,147.83,0,100,80,100,100,1.5000,0.0340,5.3000
214186,MANUAL,IDLE,0,188.0,154.3,1,33.71,50.56,100.00,-3.50,147.06,0,100,80,100,100,1.5000,0.0340,5.3000
215186,MANUAL,IDLE,0,188.0,154.8,1,33.23,49.84,100.00,-2.55,147.29,0,100,80,100,100,1.5000,0.0340,5.3000
216186,MANUAL,IDLE,0,188.0,155.3,1,32.74,49.10,100.00,-2.59,146.51,0,100,80,100,100,1.5000,0.0340,5.3000
217186,MANUAL,IDLE,0,188.0,156.0,1,32.02,48.04,100.00,-3.78,144.26,0,100,80,100,100,1.5000,0.0340,5.3000
218186,MANUAL,IDLE,0,188.0,156.6,1,31.42,47.13,100.00,-3.20,143.93,0,100,80,100,100,1.5000,0.0340,5.3000
219186,MANUAL,IDLE,0,188.0,157.0,1,30.95,46.43,100.00,-2.46,143.97,0,100,80,100,100,1.5000,0.0340,5.3000
220186,MANUAL,IDLE,0,188.0,157.5,1,30.47,45.71,100.00,-2.54,143.17,0,100,80,100,100,1.5000,0.0340,5.3000
221186,MANUAL,IDLE,0,188.0,158.0,1,30.05,45.07,100.00,-2.26,142.81,0,100,80,100,100,1.5000,0.0340,5.3000
222186,MANUAL,IDLE,0,188.0,158.5,1,29.46,44.20,100.00,-3.09,141.10,0,100,80,100,100,1.5000,0.0340,5.3000
223186,MANUAL,IDLE,0,188.0,159.0,1,28.96,43.45,100.00,-2.65,140.80,0,100,80,100,100,1.5000,0.0340,5.3000
224186,MANUAL,IDLE,0,188.0,159.6,1,28.43,42.65,100.00,-2.82,139.83,0,100,80,100,100,1.5000,0.0340,5.3000
225186,MANUAL,IDLE,0,188.0,159.9,1,28.09,42.13,100.00,-1.83,140.30,0,100,80,100,100,1.5000,0.0340,5.3000
226186,MANUAL,IDLE,0,188.0,160.2,1,27.85,41.77,100.00,-1.28,140.49,0,100,80,100,100,1.5000,0.0340,5.3000
227186,MANUAL,IDLE,0,188.0,160.6,1,27.35,41.03,100.00,-2.62,138.40,0,100,80,100,100,1.5000,0.0340,5.3000
228186,MANUAL,IDLE,0,188.0,161.0,1,26.96,40.44,100.00,-2.06,138.39,0,100,80,100,100,1.5000,0.0340,5.3000
229186,MANUAL,IDLE,0,188.0,161.2,1,26.76,40.14,100.00,-1.07,139.07,0,100,80,100,100,1.5000,0.0340,5.3000
230186,MANUAL,IDLE,0,188.0,161.5,1,26.46,39.69,100.00,-1.60,138.09,0,100,80,100,100,1.5000,0.0340,5.3000
231186,MANUAL,IDLE,0,188.0,161.9,1,26.09,39.13,100.00,-1.98,137.15,0,100,80,100,100,1.5000,0.0340,5.3000
232186,MANUAL,IDLE,0,188.0,162.1,1,25.89,38.84,100.00,-1.03,137.81,0,100,80,100,100,1.5000,0.0340,5.3000
233186,MANUAL,IDLE,0,188.0,162.5,1,25.49,38.23,100.00,-2.15,136.08,0,100,80,100,100,1.5000,0.0340,5.3000
234186,MANUAL,IDLE,0,188.0,162.8,1,25.18,37.77,100.00,-1.62,136.15,0,100,80,100,100,1.5000,0.0340,5.3000
235186,MANUAL,IDLE,0,188.0,163.1,1,24.87,37.30,100.00,-1.66,135.64,0,100,80,100,100,1.5000,0.0340,5.3000
236186,MANUAL,IDLE,0,188.0,163.5,1,24.47,36.71,100.00,-2.09,134.62,0,100,80,100,100,1.5000,0.0340,5.3000
237186,MANUAL,IDLE,0,188.0,163.9,1,24.09,36.14,100.00,-2.01,134.14,0,100,80,100,100,1.5000,0.0340,5.3000
238186,MANUAL,IDLE,0,188.0,164.1,1,23.94,35.91,100.00,-0.80,135.12,0,100,80,100,100,1.5000,0.0340,5.3000
239186,MANUAL,IDLE,0,188.0,164.1,1,23.92,35.88,100.00,-0.12,135.76,0,100,80,100,100,1.5000,0.0340,5.3000
240186,MANUAL,IDLE,0,188.0,164.2,1,23.75,35.63,100.00,-0.89,134.73,0,100,80,100,100,1.5000,0.0340,5.3000
241186,MANUAL,IDLE,0,188.0,164.6,1,23.42,35.13,100.00,-1.75,133.39,0,100,80,100,100,1.5000,0.0340,5.3000
242186,MANUAL,IDLE,0,188.0,165.0,1,23.02,34.53,100.00,-2.14,132.39,0,100,80,100,100,1.5000,0.0340,5.3000
243186,MANUAL,IDLE,0,188.0,165.2,1,22.84,34.26,100.00,-0.96,133.30,0,100,80,100,100,1.5000,0.0340,5.3000
244186,MANUAL,IDLE,0,188.0,165.4,1,22.61,33.92,100.00,-1.20,132.72,0,100,80,100,100,1.5000,0.0340,5.3000
245186,MANUAL,IDLE,0,188.0,165.6,1,22.41,33.61,100.00,-1.09,132.52,0,100,80,100,100,1.5000,0.0340,5.3000
246186,MANUAL,IDLE,0,188.0,165.8,1,22.18,33.27,100.00,-1.19,132.08,0,100,80,100,100,1.5000,0.0340,5.3000
247186,MANUAL,IDLE,0,188.0,166.0,1,22.04,33.06,100.00,-0.75,132.31,0,100,80,100,100,1.5000,0.0340,5.3000
248186,MANUAL,IDLE,0,188.0,166.3,1,21.74,32.61,100.00,-1.58,131.03,0,100,80,100,100,1.5000,0.0340,5.3000
249186,MANUAL,IDLE,0,188.0,166.5,1,21.48,32.22,100.00,-1.39,130.83,0,100,80,100,100,1.5000,0.0340,5.3000
250186,MANUAL,IDLE,0,188.0,166.7,1,21.27,31.90,100.00,-1.11,130.79,0,100,80,100,100,1.5000,0.0340,5.3000
251186,MANUAL,IDLE,0,188.0,166.7,1,21.26,31.89,100.00,-0.05,131.85,0,100,80,100,100,1.5000,0.0340,5.3000
252186,MANUAL,IDLE,0,188.0,166.9,1,21.15,31.72,100.00,-0.61,131.11,0,100,80,100,100,1.5000,0.0340,5.3000
253186,MANUAL,IDLE,0,188.0,166.9,1,21.08,31.62,100.00,-0.34,131.28,0,100,80,100,100,1.5000,0.0340,5.3000
254186,MANUAL,IDLE,0,188.0,167.2,1,20.83,31.24,100.00,-1.35,129.89,0,100,80,100,100,1.5000,0.0340,5.3000
255186,MANUAL,IDLE,0,188.0,167.4,1,20.56,30.84,100.00,-1.42,129.42,0,100,80,100,100,1.5000,0.0340,5.3000
256186,MANUAL,IDLE,0,188.0,167.5,1,20.50,30.75,100.00,-0.30,130.45,0,100,80,100,100,1.5000,0.0340,5.3000
257186,MANUAL,IDLE,0,188.0,167.8,1,20.22,30.33,100.00,-1.50,128.83,0,100,80,100,100,1.5000,0.0340,5.3000
258186,MANUAL,IDLE,0,188.0,167.9,1,20.11,30.16,100.00,-0.59,129.57,0,100,80,100,100,1.5000,0.0340,5.3000
259186,MANUAL,IDLE,0,188.0,168.0,1,19.95,29.93,100.00,-0.83,129.10,0,100,80,100,100,1.5000,0.0340,5.3000
260186,MANUAL,IDLE,0,188.0,168.1,1,19.86,29.79,100.00,-0.47,129.33,0,100,80,90,90,1.5000,0.0340,5.3000
261186,MANUAL,IDLE,0,188.0,169.3,1,18.72,28.08,100.00,-6.06,122.02,0,100,80,90,90,1.5000,0.0340,5.3000
262186,MANUAL,IDLE,0,188.0,169.9,1,18.08,27.12,100.00,-3.41,123.71,0,100,80,90,90,1.5000,0.0340,5.3000
263186,MANUAL,IDLE,0,188.0,170.2,1,17.84,26.76,100.00,-1.25,125.51,0,100,80,90,90,1.5000,0.0340,5.3000
264186,MANUAL,IDLE,0,188.0,170.6,1,17.36,26.04,100.00,-2.53,123.52,0,100,80,90,90,1.5000,0.0340,5.3000
265186,MANUAL,IDLE,0,188.0,171.0,1,16.99,25.48,100.00,-2.00,123.48,0,100,80,90,90,1.5000,0.0340,5.3000
266186,MANUAL,IDLE,0,188.0,171.3,1,16.73,25.09,100.00,-1.37,123.72,0,100,80,90,90,1.5000,0.0340,5.3000
267186,MANUAL,IDLE,0,188.0,171.3,1,16.74,25.10,100.00,0.06,125.16,0,100,80,90,90,1.5000,0.0340,5.3000
268186,MANUAL,IDLE,0,188.0,171.7,1,16.34,24.50,100.00,-2.12,122.38,0,100,80,90,90,1.5000,0.0340,5.3000
269186,MANUAL,IDLE,0,188.0,172.0,1,16.02,24.03,100.00,-1.69,122.34,0,100,80,90,90,1.5000,0.0340,5.3000
270186,MANUAL,IDLE,0,188.0,172.3,1,15.68,23.52,100.00,-1.78,121.74,0,100,80,90,90,1.5000,0.0340,5.3000
271186,MANUAL,IDLE,0,188.0,172.6,1,15.43,23.15,100.00,-1.33,121.81,0,100,80,90,90,1.5000,0.0340,5.3000
272186,MANUAL,IDLE,0,188.0,172.8,1,15.16,22.75,100.00,-1.41,121.33,0,100,80,90,90,1.5000,0.0340,5.3000
273186,MANUAL,IDLE,0,188.0,173.1,1,14.87,22.31,100.00,-1.54,120.77,0,100,80,90,90,1.5000,0.0340,5.3000
274186,MANUAL,IDLE,0,188.0,173.5,1,14.49,21.74,100.00,-2.03,119.71,0,100,80,90,90,1.5000,0.0340,5.3000
275186,MANUAL,IDLE,0,188.0,174.0,1,14.04,21.06,100.00,-2.38,118.68,0,100,80,90,90,1.5000,0.0340,5.3000
276186,MANUAL,IDLE,0,188.0,174.6,1,13.41,20.12,100.00,-3.33,116.79,0,100,80,90,90,1.5000,0.0340,5.3000
277186,MANUAL,IDLE,0,188.0,175.0,1,12.95,19.43,100.00,-2.45,116.98,0,100,80,90,90,1.5000,0.0340,5.3000
278186,MANUAL,IDLE,0,188.0,175.4,1,12.64,18.97,100.00,-1.63,117.34,0,100,80,90,90,1.5000,0.0340,5.3000
279186,MANUAL,IDLE,0,188.0,175.7,1,12.27,18.40,100.00,-1.99,116.41,0,100,80,90,90,1.5000,0.0340,5.3000
280186,MANUAL,IDLE,0,188.0,176.3,1,11.70,17.55,100.00,-3.03,114.52,0,100,80,90,90,1.5000,0.0340,5.3000
281186,MANUAL,IDLE,0,188.0,176.7,1,11.31,16.97,100.00,-2.03,114.94,0,100,80,90,90,1.5000,0.0340,5.3000
282186,MANUAL,IDLE,0,188.0,177.2,1,10.85,16.27,100.00,-2.47,113.80,0,100,80,90,90,1.5000,0.0340,5.3000
283186,MANUAL,IDLE,0,188.0,177.5,1,10.49,15.74,100.00,-1.89,113.85,0,100,80,90,90,1.5000,0.0340,5.3000
284186,MANUAL,IDLE,0,188.0,177.9,1,10.11,15.16,100.00,-2.05,113.10,0,100,80,90,90,1.5000,0.0340,5.3000
285186,MANUAL,IDLE,0,188.0,178.3,1,9.67,14.50,100.00,-2.31,112.19,0,100,80,90,90,1.5000,0.0340,5.3000
286186,MANUAL,IDLE,0,188.0,178.7,1,9.25,13.88,100.00,-2.21,111.66,0,100,80,90,90,1.5000,0.0340,5.3000
287186,MANUAL,IDLE,0,188.0,179.0,1,8.99,13.48,100.00,-1.41,112.07,0,100,80,90,90,1.5000,0.0340,5.3000
288186,MANUAL,IDLE,0,188.0,179.5,1,8.49,12.74,100.00,-2.62,110.12,0,100,80,90,90,1.5000,0.0340,5.3000
289186,MANUAL,IDLE,0,188.0,180.0,1,7.98,11.97,100.00,-2.71,109.26,0,100,80,90,90,1.5000,0.0340,5.3000
290186,MANUAL,IDLE,0,188.0,180.6,1,7.43,11.14,100.00,-2.93,108.21,0,100,80,90,90,1.5000,0.0340,5.3000
291186,MANUAL,IDLE,0,188.0,180.9,1,7.07,10.60,100.00,-1.90,108.70,0,100,80,90,90,1.5000,0.0340,5.3000
292186,MANUAL,IDLE,0,188.0,181.2,1,6.77,10.16,100.00,-1.56,108.59,0,100,80,90,90,1.5000,0.0340,5.3000
293186,MANUAL,IDLE,0,188.0,181.6,1,6.42,9.63,100.00,-1.87,107.75,0,100,80,90,90,1.5000,0.0340,5.3000
294186,MANUAL,IDLE,0,188.0,182.1,1,5.91,8.86,100.00,-2.71,106.15,0,100,80,90,90,1.5000,0.0340,5.3000
295186,MANUAL,IDLE,0,188.0,182.4,1,5.56,8.34,100.00,-1.86,106.48,0,100,80,90,90,1.5000,0.0340,5.3000
296186,MANUAL,IDLE,0,188.0,182.9,1,5.14,7.71,100.00,-2.20,105.51,0,100,80,90,90,1.5000,0.0340,5.3000
297186,MANUAL,IDLE,0,188.0,183.2,1,4.78,7.17,100.00,-1.90,105.27,0,100,80,90,90,1.5000,0.0340,5.3000
298186,MANUAL,IDLE,0,188.0,183.7,1,4.27,6.40,100.00,-2.73,103.68,0,100,80,90,90,1.5000,0.0340,5.3000
299186,MANUAL,IDLE,0,188.0,184.1,1,3.87,5.80,100.00,-2.11,103.69,0,100,80,90,90,1.5000,0.0340,5.3000
300186,MANUAL,IDLE,0,188.0,184.3,1,3.69,5.54,100.00,-0.94,104.60,0,100,80,90,90,1.5000,0.0340,5.3000
301186,MANUAL,IDLE,0,188.0,184.6,1,3.39,5.08,100.00,-1.61,103.48,0,100,80,90,90,1.5000,0.0340,5.3000
302186,MANUAL,IDLE,0,188.0,185.0,1,3.00,4.50,100.00,-2.06,102.44,0,100,80,90,90,1.5000,0.0340,5.3000
303186,MANUAL,IDLE,0,188.0,185.3,1,2.66,3.98,100.00,-1.82,102.16,0,100,80,90,90,1.5000,0.0340,5.3000
304186,MANUAL,IDLE,0,188.0,185.6,1,2.42,3.62,100.00,-1.27,102.35,0,100,80,90,90,1.5000,0.0340,5.3000
305186,MANUAL,IDLE,0,188.0,185.8,1,2.23,3.35,100.00,-0.96,102.39,0,100,80,90,90,1.5000,0.0340,5.3000
306186,MANUAL,IDLE,0,188.0,186.2,1,1.83,2.75,100.00,-2.12,100.64,0,100,80,90,90,1.5000,0.0340,5.3000
307186,MANUAL,IDLE,0,188.0,186.7,1,1.30,1.95,100.00,-2.85,99.10,0,99,79,90,90,1.5000,0.0340,5.3000
308186,MANUAL,IDLE,0,188.0,187.0,1,1.04,1.56,100.00,-1.35,100.21,0,100,80,90,90,1.5000,0.0340,5.3000
309186,MANUAL,IDLE,0,188.0,187.2,1,0.77,1.16,100.00,-1.42,99.74,0,100,80,90,90,1.5000,0.0340,5.3000
310186,MANUAL,IDLE,0,188.0,187.5,1,0.48,0.72,100.00,-1.55,99.18,0,99,79,90,90,1.5000,0.0340,5.3000
311186,MANUAL,IDLE,0,188.0,187.7,1,0.29,0.43,100.00,-1.04,99.40,0,99,79,90,90,1.5000,0.0340,5.3000
312186,MANUAL,IDLE,0,188.0,188.1,1,-0.12,-0.18,100.00,-2.16,97.66,0,98,78,90,90,1.5000,0.0340,5.3000
313186,MANUAL,IDLE,0,188.0,188.5,1,-0.46,-0.69,99.98,-1.79,97.50,0,98,78,90,90,1.5000,0.0340,5.3000
314186,MANUAL,IDLE,0,188.0,188.8,1,-0.80,-1.21,99.95,-1.84,96.91,0,97,77,90,90,1.5000,0.0340,5.3000
315186,MANUAL,IDLE,0,188.0,189.1,1,-1.06,-1.59,99.92,-1.36,96.96,0,97,77,90,90,1.5000,0.0340,5.3000
316186,MANUAL,IDLE,0,188.0,189.3,1,-1.32,-1.97,99.87,-1.35,96.55,0,97,77,90,90,1.5000,0.0340,5.3000
317186,MANUAL,IDLE,0,188.0,191.3,1,-3.32,-4.98,99.76,-10.61,84.17,0,84,67,90,90,1.5000,0.0340,5.3000
318186,MANUAL,IDLE,0,188.0,192.7,1,-4.71,-7.07,99.60,-7.38,85.16,0,85,68,90,90,1.5000,0.0340,5.3000
319186,MANUAL,IDLE,0,188.0,193.6,1,-5.60,-8.40,99.41,-4.73,86.28,0,86,68,90,90,1.5000,0.0340,5.3000
320186,MANUAL,IDLE,0,188.0,194.2,1,-6.15,-9.23,99.20,-2.91,87.06,0,87,69,90,90,1.5000,0.0340,5.3000
321186,MANUAL,IDLE,0,188.0,194.3,1,-6.30,-9.46,98.99,-0.81,88.72,0,89,71,90,90,1.5000,0.0340,5.3000
322186,MANUAL,IDLE,0,188.0,194.3,1,-6.28,-9.42,98.77,0.13,89.48,0,89,71,90,90,1.5000,0.0340,5.3000
323186,MANUAL,IDLE,0,188.0,194.0,1,-5.97,-8.96,98.57,1.64,91.26,0,91,72,90,90,1.5000,0.0340,5.3000
324186,MANUAL,IDLE,0,188.0,193.4,1,-5.36,-8.04,98.39,3.24,93.59,0,94,75,90,90,1.5000,0.0340,5.3000
325186,MANUAL,IDLE,0,188.0,192.3,1,-4.33,-6.49,98.24,5.47,97.22,0,97,77,90,90,1.5000,0.0340,5.3000
326186,MANUAL,IDLE,0,188.0,191.1,1,-3.06,-4.59,98.14,6.72,100.27,0,100,80,90,90,1.5000,0.0340,5.3000
327186,MANUAL,IDLE,0,188.0,189.7,1,-1.69,-2.53,98.08,7.26,102.80,0,100,80,90,90,1.5000,0.0340,5.3000
328186,MANUAL,IDLE,0,188.0,188.0,1,-0.04,-0.07,98.08,8.72,106.73,0,100,80,90,90,1.5000,0.0340,5.3000
329186,MANUAL,IDLE,0,188.0,186.1,1,1.94,2.92,98.14,10.54,111.59,0,100,80,90,90,1.5000,0.0340,5.3000
330186,MANUAL,IDLE,0,188.0,183.8,1,4.25,6.37,98.29,12.22,116.88,0,100,80,90,90,1.5000,0.0340,5.3000
331186,MANUAL,IDLE,0,188.0,180.5,1,7.53,11.30,98.54,17.39,127.23,0,100,80,90,90,1.5000,0.0340,5.3000
332186,MANUAL,IDLE,0,188.0,176.5,1,11.53,17.30,98.94,21.21,137.45,0,100,80,90,90,1.5000,0.0340,5.3000
333186,MANUAL,IDLE,0,188.0,173.0,1,14.97,22.46,99.44,18.22,140.13,0,100,80,90,90,1.5000,0.0340,5.3000
334186,MANUAL,IDLE,0,188.0,169.7,1,18.31,27.47,100.00,17.70,145.17,0,100,80,90,90,1.5000,0.0340,5.3000
335186,MANUAL,IDLE,0,188.0,166.6,1,21.44,32.16,100.00,16.58,148.75,0,100,80,90,90,1.5000,0.0340,5.3000
336186,MANUAL,IDLE,0,188.0,163.3,1,24.70,37.05,100.00,17.28,154.33,0,100,80,90,90,1.5000,0.0340,5.3000
337186,MANUAL,IDLE,0,188.0,160.7,1,27.33,41.00,100.00,13.94,154.94,0,100,80,90,90,1.5000,0.0340,5.3000
338186,MANUAL,IDLE,0,188.0,158.1,1,29.91,44.86,100.00,13.64,158.50,0,100,80,90,90,1.5000,0.0340,5.3000
339186,MANUAL,IDLE,0,188.0,155.8,1,32.17,48.25,100.00,11.98,160.23,0,100,80,90,90,1.5000,0.0340,5.3000
340186,MANUAL,IDLE,0,188.0,153.8,1,34.23,51.35,100.00,10.96,162.31,0,100,80,90,90,1.5000,0.0340,5.3000
341186,MANUAL,IDLE,0,188.0,151.8,1,36.18,54.27,100.00,10.31,164.57,0,100,80,90,90,1.5000,0.0340,5.3000
342186,MANUAL,IDLE,0,188.0,150.3,1,37.71,56.56,100.00,8.12,164.68,0,100,80,90,90,1.5000,0.0340,5.3000
343186,MANUAL,IDLE,0,188.0,148.9,1,39.06,58.58,100.00,7.13,165.72,0,100,80,90,90,1.5000,0.0340,5.3000
344186,MANUAL,IDLE,0,188.0,147.8,1,40.25,60.37,100.00,6.33,166.71,0,100,80,90,90,1.5000,0.0340,5.3000
345186,MANUAL,IDLE,0,188.0,147.3,1,40.70,61.05,100.00,2.40,163.46,0,100,80,90,90,1.5000,0.0340,5.3000
346186,MANUAL,IDLE,0,188.0,146.9,1,41.05,61.58,100.00,1.85,163.43,0,100,80,90,90,1.5000,0.0340,5.3000
347186,MANUAL,IDLE,0,188.0,146.8,1,41.20,61.80,100.00,0.79,162.59,0,100,80,90,90,1.5000,0.0340,5.3000
