t_ms,mode,phase,elapsed_s,target_c,measured_c,sensor_valid,error_c,p_term,i_term,d_term,pid_raw_pct,hard_cutoff,requested_heater_pct,applied_heater_pct,target_fan_pct,real_fan_pct,kp,ki,kd,protector_open,protector_trips,protector_ceiling_c
367200,MANUAL,IDLE,0,170.0,146.3,1,23.73,20.35,74.99,-0.00,95.34,0,95,95,100,100,0.8576,0.0307,0.0000,0,0,0.0
368200,MANUAL,IDLE,0,170.0,147.7,1,22.35,19.16,75.68,-0.00,94.84,0,95,95,100,100,0.8576,0.0307,0.0000,0,0,0.0
369200,MANUAL,IDLE,0,170.0,148.9,1,21.09,18.08,76.32,-0.00,94.41,0,94,94,100,100,0.8576,0.0307,0.0000,0,0,0.0
370200,MANUAL,IDLE,0,170.0,150.1,1,19.94,17.10,76.94,-0.00,94.04,0,94,94,100,100,0.8576,0.0307,0.0000,0,0,0.0
371200,MANUAL,IDLE,0,170.0,151.1,1,18.95,16.25,77.52,-0.00,93.77,0,94,94,100,100,0.8576,0.0307,0.0000,0,0,0.0
372200,MANUAL,IDLE,0,170.0,152.2,1,17.75,15.22,78.06,-0.00,93.29,0,93,93,100,100,0.8576,0.0307,0.0000,0,0,0.0
373200,MANUAL,IDLE,0,170.0,153.4,1,16.64,14.27,78.57,-0.00,92.85,0,93,93,100,100,0.8576,0.0307,0.0000,0,0,0.0
374200,MANUAL,IDLE,0,170.0,154.5,1,15.53,13.32,79.05,-0.00,92.37,0,92,92,100,100,0.8576,0.0307,0.0000,0,0,0.0
375200,MANUAL,IDLE,0,170.0,155.6,1,14.41,12.36,79.49,-0.00,91.85,0,92,92,100,100,0.8576,0.0307,0.0000,0,0,0.0
376200,MANUAL,IDLE,0,170.0,156.8,1,13.23,11.35,79.90,-0.00,91.25,0,91,91,100,100,0.8576,0.0307,0.0000,0,0,0.0
377200,MANUAL,IDLE,0,170.0,157.7,1,12.30,10.55,80.28,-0.00,90.83,0,91,91,100,100,0.8576,0.0307,0.0000,0,0,0.0
378201,MANUAL,IDLE,0,170.0,158.6,1,11.37,9.75,80.63,-0.00,90.38,0,90,90,100,100,0.8576,0.0307,0.0000,0,0,0.0
379200,MANUAL,IDLE,0,170.0,159.8,1,10.21,8.76,80.94,-0.00,89.70,0,90,90,100,100,0.8576,0.0307,0.0000,0,0,0.0
380200,MANUAL,IDLE,0,170.0,160.7,1,9.29,7.97,81.23,-0.00,89.19,0,89,89,100,100,0.8576,0.0307,0.0000,0,0,0.0
381200,MANUAL,IDLE,0,170.0,161.7,1,8.33,7.15,81.48,-0.00,88.63,0,89,89,100,100,0.8576,0.0307,0.0000,0,0,0.0
382200,MANUAL,IDLE,0,170.0,162.6,1,7.42,6.37,81.71,-0.00,88.07,0,88,88,100,100,0.8576,0.0307,0.0000,0,0,0.0
383200,MANUAL,IDLE,0,170.0,163.4,1,6.58,5.64,81.91,-0.00,87.56,0,88,88,100,100,0.8576,0.0307,0.0000,0,0,0.0
384200,MANUAL,IDLE,0,170.0,164.3,1,5.67,4.86,82.09,-0.00,86.95,0,87,87,100,100,0.8576,0.0307,0.0000,0,0,0.0
385200,MANUAL,IDLE,0,170.0,165.3,1,4.71,4.04,82.23,-0.00,86.26,0,86,86,100,100,0.8576,0.0307,0.0000,0,0,0.0
386200,MANUAL,IDLE,0,170.0,166.1,1,3.90,3.34,82.35,-0.00,85.69,0,86,86,100,100,0.8576,0.0307,0.0000,0,0,0.0
387200,MANUAL,IDLE,0,170.0,166.9,1,3.05,2.62,82.44,-0.00,85.06,0,85,85,100,100,0.8576,0.0307,0.0000,0,0,0.0
388200,MANUAL,IDLE,0,170.0,167.8,1,2.20,1.89,82.51,-0.00,84.40,0,84,84,100,100,0.8576,0.0307,0.0000,0,0,0.0
389200,MANUAL,IDLE,0,170.0,168.5,1,1.46,1.25,82.56,-0.00,83.80,0,84,84,100,100,0.8576,0.0307,0.0000,0,0,0.0
390200,MANUAL,IDLE,0,170.0,169.1,1,0.93,0.80,82.58,-0.00,83.38,0,83,83,100,100,0.8576,0.0307,0.0000,0,0,0.0
391200,MANUAL,IDLE,0,170.0,169.6,1,0.37,0.31,82.59,-0.00,82.91,0,83,83,100,100,0.8576,0.0307,0.0000,0,0,0.0
392200,MANUAL,IDLE,0,170.0,170.4,1,-0.36,-0.31,82.58,-0.00,82.28,0,82,82,100,100,0.8576,0.0307,0.0000,0,0,0.0
393200,MANUAL,IDLE,0,170.0,171.0,1,-0.98,-0.84,82.55,-0.00,81.71,0,82,82,100,100,0.8576,0.0307,0.0000,0,0,0.0
394200,MANUAL,IDLE,0,170.0,171.6,1,-1.58,-1.36,82.51,-0.00,81.15,0,81,81,100,100,0.8576,0.0307,0.0000,0,0,0.0
395200,MANUAL,IDLE,0,170.0,172.2,1,-2.17,-1.86,82.44,-0.00,80.58,0,81,81,100,100,0.8576,0.0307,0.0000,0,0,0.0
396200,MANUAL,IDLE,0,170.0,172.7,1,-2.72,-2.33,82.35,-0.00,80.02,0,80,80,100,100,0.8576,0.0307,0.0000,0,0,0.0
397200,MANUAL,IDLE,0,170.0,173.2,1,-3.17,-2.72,82.26,-0.00,79.54,0,80,80,100,100,0.8576,0.0307,0.0000,0,0,0.0
398200,MANUAL,IDLE,0,170.0,173.6,1,-3.64,-3.12,82.15,-0.00,79.02,0,79,79,100,100,0.8576,0.0307,0.0000,0,0,0.0
399200,MANUAL,IDLE,0,170.0,174.1,1,-4.13,-3.54,82.02,-0.00,78.48,0,78,78,100,100,0.8576,0.0307,0.0000,0,0,0.0
400200,MANUAL,IDLE,0,170.0,174.5,1,-4.48,-3.84,81.88,-0.00,78.04,0,78,78,100,100,0.8576,0.0307,0.0000,0,0,0.0
401200,MANUAL,IDLE,0,170.0,174.8,1,-4.82,-4.13,81.73,-0.00,77.60,0,78,78,100,100,0.8576,0.0307,0.0000,0,0,0.0
402200,MANUAL,IDLE,0,170.0,175.2,1,-5.22,-4.48,81.57,-0.00,77.09,0,77,77,100,100,0.8576,0.0307,0.0000,0,0,0.0
403200,MANUAL,IDLE,0,170.0,175.6,1,-5.61,-4.81,81.40,-0.00,76.59,0,77,77,100,100,0.8576,0.0307,0.0000,0,0,0.0
404200,MANUAL,IDLE,0,170.0,176.0,1,-6.00,-5.15,81.22,-0.00,76.07,0,76,76,100,100,0.8576,0.0307,0.0000,0,0,0.0
405200,MANUAL,IDLE,0,170.0,176.2,1,-6.20,-5.32,81.03,-0.00,75.71,0,76,76,100,100,0.8576,0.0307,0.0000,0,0,0.0
406200,MANUAL,IDLE,0,170.0,176.4,1,-6.44,-5.52,80.83,-0.00,75.30,0,75,75,100,100,0.8576,0.0307,0.0000,0,0,0.0
407200,MANUAL,IDLE,0,170.0,176.7,1,-6.67,-5.72,80.62,-0.00,74.90,0,75,75,100,100,0.8576,0.0307,0.0000,0,0,0.0
408200,MANUAL,IDLE,0,170.0,176.9,1,-6.92,-5.94,80.41,-0.00,74.47,0,74,74,100,100,0.8576,0.0307,0.0000,0,0,0.0
409200,MANUAL,IDLE,0,170.0,177.1,1,-7.14,-6.13,80.19,-0.00,74.06,0,74,74,100,100,0.8576,0.0307,0.0000,0,0,0.0
410200,MANUAL,IDLE,0,170.0,177.3,1,-7.32,-6.27,79.97,-0.00,73.69,0,74,74,100,100,0.8576,0.0307,0.0000,0,0,0.0
411200,MANUAL,IDLE,0,170.0,177.4,1,-7.44,-6.38,79.74,-0.00,73.36,0,73,73,100,100,0.8576,0.0307,0.0000,0,0,0.0
412201,MANUAL,IDLE,0,170.0,177.4,1,-7.36,-6.31,79.51,0.00,73.20,0,73,73,100,100,0.8576,0.0307,0.0000,0,0,0.0
413200,MANUAL,IDLE,0,170.0,177.6,1,-7.58,-6.50,79.28,-0.00,72.78,0,73,73,100,100,0.8576,0.0307,0.0000,0,0,0.0
414200,MANUAL,IDLE,0,170.0,177.7,1,-7.70,-6.60,79.04,-0.00,72.44,0,72,72,100,100,0.8576,0.0307,0.0000,0,0,0.0
415200,MANUAL,IDLE,0,170.0,177.8,1,-7.75,-6.65,78.81,-0.00,72.16,0,72,72,100,100,0.8576,0.0307,0.0000,0,0,0.0
416200,MANUAL,IDLE,0,170.0,178.0,1,-7.99,-6.85,78.56,-0.00,71.71,0,72,72,100,100,0.8576,0.0307,0.0000,0,0,0.0
417200,MANUAL,IDLE,0,170.0,177.9,1,-7.87,-6.75,78.32,0.00,71.57,0,72,72,100,100,0.8576,0.0307,0.0000,0,0,0.0
418200,MANUAL,IDLE,0,170.0,178.0,1,-8.03,0.00,0.00,0.00,0.00,1,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
419200,MANUAL,IDLE,0,170.0,177.9,1,-7.93,-6.80,0.00,0.00,-6.80,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
420200,MANUAL,IDLE,0,170.0,177.8,1,-7.77,-6.66,0.00,0.00,-6.66,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
421200,MANUAL,IDLE,0,170.0,177.7,1,-7.75,-6.64,0.00,0.00,-6.64,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
422200,MANUAL,IDLE,0,170.0,177.6,1,-7.62,-6.54,0.00,0.00,-6.54,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
423200,MANUAL,IDLE,0,170.0,177.2,1,-7.16,-6.14,0.00,0.00,-6.14,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
424200,MANUAL,IDLE,0,170.0,176.9,1,-6.92,-5.93,0.00,0.00,-5.93,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
425200,MANUAL,IDLE,0,170.0,176.5,1,-6.45,-5.54,0.00,0.00,-5.54,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
426200,MANUAL,IDLE,0,170.0,175.8,1,-5.76,-4.94,0.00,0.00,-4.94,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
427200,MANUAL,IDLE,0,170.0,174.9,1,-4.88,-4.18,0.00,0.00,-4.18,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
428200,MANUAL,IDLE,0,170.0,173.9,1,-3.92,-3.36,0.00,0.00,-3.36,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
429200,MANUAL,IDLE,0,170.0,172.8,1,-2.80,-2.40,0.00,0.00,-2.40,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
430200,MANUAL,IDLE,0,170.0,171.6,1,-1.60,-1.38,0.00,0.00,-1.38,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
431200,MANUAL,IDLE,0,170.0,170.3,1,-0.28,-0.24,0.00,0.00,-0.24,0,0,0,100,100,0.8576,0.0307,0.0000,0,0,0.0
432200,MANUAL,IDLE,0,170.0,168.5,1,1.48,1.27,0.05,0.00,1.32,0,1,1,100,100,0.8576,0.0307,0.0000,0,0,0.0
433200,MANUAL,IDLE,0,170.0,167.0,1,2.99,2.57,0.14,0.00,2.70,0,3,3,100,100,0.8576,0.0307,0.0000,0,0,0.0
434200,MANUAL,IDLE,0,170.0,165.3,1,4.73,4.06,0.28,0.00,4.34,0,4,4,100,100,0.8576,0.0307,0.0000,0,0,0.0
435200,MANUAL,IDLE,0,170.0,163.6,1,6.41,5.50,0.48,0.00,5.98,0,6,6,100,100,0.8576,0.0307,0.0000,0,0,0.0
436200,MANUAL,IDLE,0,170.0,161.7,1,8.29,7.11,0.73,0.00,7.85,0,8,8,100,100,0.8576,0.0307,0.0000,0,0,0.0
437200,MANUAL,IDLE,0,170.0,159.9,1,10.10,8.66,1.04,0.00,9.71,0,10,10,100,100,0.8576,0.0307,0.0000,0,0,0.0
438200,MANUAL,IDLE,0,170.0,158.0,1,11.98,10.27,1.41,0.00,11.69,0,12,12,100,100,0.8576,0.0307,0.0000,0,0,0.0
439200,MANUAL,IDLE,0,170.0,156.1,1,13.93,11.94,1.84,0.00,13.78,0,14,14,100,100,0.8576,0.0307,0.0000,0,0,0.0
440200,MANUAL,IDLE,0,170.0,154.0,1,15.97,13.70,2.33,0.00,16.03,0,16,16,100,100,0.8576,0.0307,0.0000,0,0,0.0
441200,MANUAL,IDLE,0,170.0,152.3,1,17.70,15.18,2.87,0.00,18.06,0,18,18,100,100,0.8576,0.0307,0.0000,0,0,0.0
442200,MANUAL,IDLE,0,170.0,150.4,1,19.55,16.77,3.47,0.00,20.24,0,20,20,100,100,0.8576,0.0307,0.0000,0,0,0.0
443200,MANUAL,IDLE,0,170.0,148.6,1,21.36,18.32,4.13,0.00,22.45,0,22,22,100,100,0.8576,0.0307,0.0000,0,0,0.0
444200,MANUAL,IDLE,0,170.0,146.7,1,23.26,19.95,4.84,0.00,24.79,0,25,25,100,100,0.8576,0.0307,0.0000,0,0,0.0
445200,MANUAL,IDLE,0,170.0,144.9,1,25.09,21.51,5.61,0.00,27.13,0,27,27,100,100,0.8576,0.0307,0.0000,0,0,0.0
446200,MANUAL,IDLE,0,170.0,143.2,1,26.81,23.00,6.44,0.00,29.43,0,29,29,100,100,0.8576,0.0307,0.0000,0,0,0.0
447200,MANUAL,IDLE,0,170.0,141.5,1,28.50,24.45,7.31,0.00,31.76,0,32,32,100,100,0.8576,0.0307,0.0000,0,0,0.0
448200,MANUAL,IDLE,0,170.0,139.8,1,30.17,25.88,8.24,0.00,34.12,0,34,34,100,100,0.8576,0.0307,0.0000,0,0,0.0
449200,MANUAL,IDLE,0,170.0,138.1,1,31.88,27.34,9.22,0.00,36.56,0,37,37,100,100,0.8576,0.0307,0.0000,0,0,0.0
450200,MANUAL,IDLE,0,170.0,136.6,1,33.37,28.62,10.24,0.00,38.86,0,39,39,100,100,0.8576,0.0307,0.0000,0,0,0.0
451200,MANUAL,IDLE,0,170.0,135.0,1,34.99,30.01,11.32,0.00,41.32,0,41,41,100,100,0.8576,0.0307,0.0000,0,0,0.0
452200,MANUAL,IDLE,0,170.0,133.4,1,36.56,31.35,12.44,0.00,43.79,0,44,44,100,100,0.8576,0.0307,0.0000,0,0,0.0
453200,MANUAL,IDLE,0,170.0,132.2,1,37.75,32.37,13.60,0.00,45.97,0,46,46,100,100,0.8576,0.0307,0.0000,0,0,0.0
454200,MANUAL,IDLE,0,170.0,131.0,1,39.02,33.46,14.79,0.00,48.25,0,48,48,100,100,0.8576,0.0307,0.0000,0,0,0.0
